Time,Temperature,VerticalWind,Icing,Altitude,Latitude,Longitude,DewPoint,MixingRatio
29-May-2021 19:04:16,-14.7621755599976,-2.55756521224976,1.06840622425079,6054.046875,37.432186126709,-103.643104553223,-25.7637901306152,0.966721415519714
29-May-2021 19:04:17,-14.799919128418,-4.1461124420166,1.05493247509003,6053.78564453125,37.4332122802734,-103.642059326172,-25.2742595672607,1.01085150241852
29-May-2021 19:04:18,-14.5743761062622,-0.153778746724129,1.16835284233093,6053.462890625,37.4342346191406,-103.641044616699,-24.8898868560791,1.04509949684143
29-May-2021 19:04:19,-13.962700843811,8.49497413635254,1.98033106327057,6054.99853515625,37.4352569580078,-103.639999389648,-24.6994457244873,1.06340312957764
29-May-2021 19:04:20,-13.1048069000244,8.83560848236084,3.10376143455505,6059.04296875,37.436279296875,-103.638946533203,-23.9822082519531,1.13535070419312
29-May-2021 19:04:21,-12.878080368042,6.14212131500244,4.03602647781372,6063.8388671875,37.4372901916504,-103.637939453125,-23.3085689544678,1.20791399478912
29-May-2021 19:04:22,-12.843939781189,4.20795774459839,4.7970552444458,6068.42578125,37.4383392333984,-103.636848449707,-22.8134441375732,1.26217675209045
29-May-2021 19:04:23,-13.3006467819214,3.27088665962219,5.00381469726562,6072.962890625,37.4393501281738,-103.635879516602,-21.9658088684082,1.36028683185577
29-May-2021 19:04:24,-13.4107027053833,7.61021089553833,4.01437377929688,6078.34130859375,37.4404029846191,-103.634780883789,-21.3626079559326,1.43381559848785
29-May-2021 19:04:25,-13.0932874679565,7.65087080001831,0.158617496490479,6085.5380859375,37.4414253234863,-103.633750915527,-20.9313583374023,1.49300634860992
29-May-2021 19:04:26,-13.4928359985352,-1.16998338699341,0.0258334632962942,6092.12109375,37.4424591064453,-103.632720947266,-19.9831466674805,1.62690627574921
29-May-2021 19:04:27,-13.723804473877,-2.93686199188232,0.0662393569946289,6095.63232421875,37.4435119628906,-103.63166809082,-19.6382751464844,1.67283499240875
29-May-2021 19:04:28,-14.3313980102539,-2.59942817687988,0.508949398994446,6097.6083984375,37.4446067810059,-103.630577087402,-19.1319847106934,1.74660801887512
